group	label	ns	tau	cov	ru	mi	s
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.603	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.604	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.605	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.606	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.607	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.608	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.609	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.610	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.611	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.612	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.613	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.614	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.615	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.616	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.617	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.618	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.619	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.620	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.621	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.622	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.623	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.624	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.625	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.626	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.627	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.628	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.629	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.630	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.631	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.632	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.633	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.634	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.635	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.636	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.637	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.638	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.639	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.640	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.641	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.642	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.643	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.644	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.645	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.646	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.647	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.648	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.649	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.650	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.651	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.652	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.653	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.654	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.655	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.656	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.657	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.658	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.659	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.660	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.661	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.662	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.663	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.664	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.665	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.666	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.667	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.668	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.669	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.670	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.671	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.672	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.673	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.674	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.675	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.676	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.677	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.678	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.679	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.680	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.681	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.682	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.683	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.684	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.685	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.686	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.687	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.688	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.689	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.690	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.691	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.692	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.693	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.694	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.695	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.696	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.697	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.698	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.699	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.700	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.701	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.702	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.703	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.704	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.705	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.706	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.707	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.708	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.709	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.710	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.711	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.712	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.713	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.714	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.715	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.716	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.717	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.718	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.719	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.720	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.721	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.722	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.723	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.724	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.725	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.726	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.727	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.728	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.729	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.730	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.731	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.732	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.733	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.734	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.735	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.736	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.737	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.738	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.739	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.740	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.741	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.742	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.743	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.744	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.745	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.746	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.747	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.748	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.749	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.750	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.751	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.752	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.753	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.754	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.755	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.756	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.757	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.758	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.759	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.760	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.761	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.762	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.763	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.764	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.765	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.766	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.767	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.768	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.769	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.770	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.771	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.772	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.773	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.774	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.775	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.776	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.777	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.778	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.779	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.780	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.781	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.782	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.783	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.784	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.785	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.786	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.787	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.788	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.789	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.790	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.791	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.792	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.793	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.794	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.795	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.796	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.797	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.798	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.799	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.800	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.801	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.802	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.803	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.804	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.805	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.806	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.807	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.808	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.809	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.810	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.811	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.812	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.813	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.814	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.815	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.816	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.817	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.818	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.819	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.820	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.821	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.822	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.823	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.824	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.825	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.826	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.827	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.828	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.829	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.830	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.831	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.832	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.833	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.834	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.835	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.836	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.837	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.838	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.839	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.840	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.841	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.842	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.843	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.844	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.845	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.846	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.847	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.848	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.849	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.850	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.851	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.852	0.760	4.739	1.256	4.903
pred_blast2go.tsv	pred_blast2go.tsv	molecular_function	0.853	0.760	4.739	1.256	4.903
